"","id","num_wave_present","num_switch","switch_ratio","ifswitch"
"14650",14650,7,3,0.428571428571429,1
"14651",14651,11,0,0,0
"14652",14652,12,0,0,0
"14653",14653,11,2,0.181818181818182,1
"14654",14654,13,1,0.0769230769230769,1
"14655",14655,8,2,0.25,1
"14656",14656,7,0,0,0
"14657",14657,3,0,0,0
"14658",14658,12,0,0,0
"14659",14659,4,0,0,0
"14660",14660,2,0,0,0
"14661",14661,12,0,0,0
"14662",14662,3,0,0,0
"14663",14663,13,4,0.307692307692308,1
"14664",14664,2,0,0,0
"14665",14665,3,0,0,0
"14666",14666,12,0,0,0
"14667",14667,13,0,0,0
"14668",14668,9,0,0,0
"14669",14669,10,0,0,0
"14670",14670,13,0,0,0
"14671",14671,13,0,0,0
"14672",14672,9,0,0,0
"14673",14673,9,5,0.555555555555556,1
"14674",14674,13,2,0.153846153846154,1
"14675",14675,13,0,0,0
"14676",14676,5,0,0,0
"14677",14677,2,0,0,0
"14678",14678,6,0,0,0
"14679",14679,3,1,0.333333333333333,1
"14680",14680,13,0,0,0
"14681",14681,13,0,0,0
"14682",14682,6,0,0,0
"14683",14683,9,0,0,0
"14684",14684,6,0,0,0
"14685",14685,11,0,0,0
"14686",14686,9,1,0.111111111111111,1
"14687",14687,7,3,0.428571428571429,1
"14688",14688,6,0,0,0
"14689",14689,7,0,0,0
"14690",14690,12,0,0,0
"14691",14691,13,3,0.230769230769231,1
"14692",14692,12,3,0.25,1
"14693",14693,12,0,0,0
"14694",14694,10,3,0.3,1
"14695",14695,11,3,0.272727272727273,1
"14696",14696,11,0,0,0
"14697",14697,3,0,0,0
"14698",14698,6,0,0,0
"14699",14699,5,0,0,0
"14700",14700,10,3,0.3,1
"14701",14701,10,0,0,0
"14702",14702,13,0,0,0
"14703",14703,8,0,0,0
"14704",14704,1,0,0,0
"14705",14705,11,2,0.181818181818182,1
"14706",14706,9,3,0.333333333333333,1
"14707",14707,10,0,0,0
"14708",14708,9,0,0,0
"14709",14709,13,2,0.153846153846154,1
"14710",14710,9,0,0,0
"14711",14711,12,0,0,0
"14712",14712,13,2,0.153846153846154,1
"14713",14713,9,5,0.555555555555556,1
"14714",14714,6,0,0,0
"14715",14715,6,0,0,0
"14716",14716,10,0,0,0
"14717",14717,13,0,0,0
"14718",14718,13,0,0,0
"14719",14719,12,1,0.0833333333333333,1
"14720",14720,8,0,0,0
"14721",14721,11,0,0,0
"14722",14722,3,0,0,0
"14723",14723,6,0,0,0
"14724",14724,1,0,0,0
"14725",14725,9,0,0,0
"14726",14726,5,0,0,0
"14727",14727,2,0,0,0
"14728",14728,9,3,0.333333333333333,1
"14729",14729,11,0,0,0
"14730",14730,6,2,0.333333333333333,1
"14731",14731,3,0,0,0
"14732",14732,11,3,0.272727272727273,1
"14733",14733,8,5,0.625,1
"14734",14734,7,0,0,0
"14735",14735,4,0,0,0
"14736",14736,11,0,0,0
"14737",14737,13,3,0.230769230769231,1
"14738",14738,12,0,0,0
"14739",14739,9,1,0.111111111111111,1
"14740",14740,11,1,0.0909090909090909,1
"14741",14741,8,2,0.25,1
"14742",14742,7,1,0.142857142857143,1
"14743",14743,13,0,0,0
"14744",14744,13,6,0.461538461538462,1
"14745",14745,13,0,0,0
"14746",14746,13,2,0.153846153846154,1
"14747",14747,6,1,0.166666666666667,1
"14748",14748,2,0,0,0
"14749",14749,4,0,0,0
"14750",14750,11,0,0,0
"14751",14751,6,2,0.333333333333333,1
"14752",14752,12,5,0.416666666666667,1
"14753",14753,13,4,0.307692307692308,1
"14754",14754,11,2,0.181818181818182,1
"14755",14755,9,2,0.222222222222222,1
"14756",14756,13,2,0.153846153846154,1
"14757",14757,3,0,0,0
"14758",14758,3,0,0,0
"14759",14759,10,0,0,0
"14760",14760,3,2,0.666666666666667,1
"14761",14761,6,0,0,0
"14762",14762,3,1,0.333333333333333,1
"14763",14763,6,0,0,0
"14764",14764,11,0,0,0
"14765",14765,3,0,0,0
"14766",14766,10,0,0,0
"14767",14767,11,2,0.181818181818182,1
"14768",14768,5,0,0,0
"14769",14769,13,2,0.153846153846154,1
"14770",14770,2,0,0,0
"14771",14771,11,0,0,0
"14772",14772,9,0,0,0
"14773",14773,13,0,0,0
"14774",14774,13,0,0,0
"14775",14775,11,0,0,0
"14776",14776,9,5,0.555555555555556,1
"14777",14777,6,0,0,0
"14778",14778,12,0,0,0
"14779",14779,8,2,0.25,1
"14780",14780,10,0,0,0
"14781",14781,12,0,0,0
"14782",14782,10,0,0,0
"14783",14783,8,2,0.25,1
"14784",14784,11,0,0,0
"14785",14785,6,0,0,0
"14786",14786,12,1,0.0833333333333333,1
"14787",14787,7,0,0,0
"14788",14788,13,8,0.615384615384615,1
"14789",14789,13,3,0.230769230769231,1
"14790",14790,12,0,0,0
"14791",14791,5,1,0.2,1
"14792",14792,7,0,0,0
"14793",14793,7,0,0,0
"14794",14794,13,5,0.384615384615385,1
"14795",14795,9,1,0.111111111111111,1
"14796",14796,7,0,0,0
"14797",14797,3,0,0,0
"14798",14798,13,0,0,0
"14799",14799,3,0,0,0
"14800",14800,7,1,0.142857142857143,1
"14801",14801,2,0,0,0
"14802",14802,3,0,0,0
"14803",14803,11,0,0,0
"14804",14804,13,2,0.153846153846154,1
"14805",14805,6,0,0,0
"14806",14806,3,2,0.666666666666667,1
"14807",14807,10,0,0,0
"14808",14808,4,0,0,0
"14809",14809,10,0,0,0
"14810",14810,8,1,0.125,1
"14811",14811,2,0,0,0
"14812",14812,2,0,0,0
"14813",14813,12,2,0.166666666666667,1
"14814",14814,13,0,0,0
"14815",14815,12,1,0.0833333333333333,1
"14816",14816,5,0,0,0
"14817",14817,3,0,0,0
"14818",14818,6,0,0,0
"14819",14819,12,3,0.25,1
"14820",14820,11,2,0.181818181818182,1
"14821",14821,12,0,0,0
"14822",14822,2,0,0,0
"14823",14823,6,0,0,0
"14824",14824,5,2,0.4,1
"14825",14825,9,2,0.222222222222222,1
"14826",14826,11,0,0,0
"14827",14827,9,0,0,0
"14828",14828,10,0,0,0
"14829",14829,2,1,0.5,1
"14830",14830,7,1,0.142857142857143,1
"14831",14831,2,0,0,0
"14832",14832,11,3,0.272727272727273,1
"14833",14833,13,0,0,0
"14834",14834,11,1,0.0909090909090909,1
"14835",14835,7,0,0,0
"14836",14836,7,3,0.428571428571429,1
"14837",14837,12,0,0,0
"14838",14838,13,6,0.461538461538462,1
"14839",14839,13,2,0.153846153846154,1
"14840",14840,10,1,0.1,1
"14841",14841,13,6,0.461538461538462,1
"14842",14842,13,3,0.230769230769231,1
"14843",14843,11,0,0,0
"14844",14844,7,0,0,0
"14845",14845,12,0,0,0
"14846",14846,10,1,0.1,1
"14847",14847,8,0,0,0
"14848",14848,6,1,0.166666666666667,1
"14849",14849,12,0,0,0
"14850",14850,7,3,0.428571428571429,1
"14851",14851,12,0,0,0
"14852",14852,12,0,0,0
"14853",14853,5,0,0,0
"14854",14854,11,4,0.363636363636364,1
"14855",14855,11,2,0.181818181818182,1
"14856",14856,8,2,0.25,1
"14857",14857,10,1,0.1,1
"14858",14858,2,0,0,0
"14859",14859,10,3,0.3,1
"14860",14860,13,0,0,0
"14861",14861,12,0,0,0
"14862",14862,2,0,0,0
"14863",14863,5,2,0.4,1
"14864",14864,9,2,0.222222222222222,1
"14865",14865,8,1,0.125,1
"14866",14866,12,1,0.0833333333333333,1
"14867",14867,13,0,0,0
"14868",14868,3,1,0.333333333333333,1
"14869",14869,12,3,0.25,1
"14870",14870,6,0,0,0
"14871",14871,6,0,0,0
"14872",14872,13,0,0,0
"14873",14873,5,0,0,0
"14874",14874,12,0,0,0
"14875",14875,2,1,0.5,1
"14876",14876,7,0,0,0
"14877",14877,8,0,0,0
"14878",14878,2,0,0,0
"14879",14879,13,1,0.0769230769230769,1
"14880",14880,8,2,0.25,1
"14881",14881,13,3,0.230769230769231,1
"14882",14882,11,0,0,0
"14883",14883,12,5,0.416666666666667,1
"14884",14884,6,0,0,0
"14885",14885,1,0,0,0
"14886",14886,10,0,0,0
"14887",14887,13,0,0,0
"14888",14888,12,0,0,0
"14889",14889,7,0,0,0
"14890",14890,5,1,0.2,1
"14891",14891,6,0,0,0
"14892",14892,10,3,0.3,1
"14893",14893,13,0,0,0
"14894",14894,11,2,0.181818181818182,1
"14895",14895,4,1,0.25,1
"14896",14896,6,1,0.166666666666667,1
"14897",14897,3,0,0,0
"14898",14898,11,5,0.454545454545455,1
"14899",14899,10,2,0.2,1
"14900",14900,10,0,0,0
"14901",14901,12,3,0.25,1
"14902",14902,11,0,0,0
"14903",14903,10,2,0.2,1
"14904",14904,3,0,0,0
"14905",14905,7,0,0,0
"14906",14906,12,7,0.583333333333333,1
"14907",14907,6,1,0.166666666666667,1
"14908",14908,11,0,0,0
"14909",14909,3,1,0.333333333333333,1
"14910",14910,9,0,0,0
"14911",14911,11,4,0.363636363636364,1
"14912",14912,13,6,0.461538461538462,1
"14913",14913,7,1,0.142857142857143,1
"14914",14914,9,5,0.555555555555556,1
"14915",14915,10,0,0,0
"14916",14916,10,0,0,0
"14917",14917,2,0,0,0
"14918",14918,2,0,0,0
"14919",14919,13,0,0,0
"14920",14920,2,0,0,0
"14921",14921,8,0,0,0
"14922",14922,2,0,0,0
"14923",14923,4,2,0.5,1
"14924",14924,13,1,0.0769230769230769,1
"14925",14925,2,1,0.5,1
"14926",14926,6,0,0,0
"14927",14927,10,0,0,0
"14928",14928,2,0,0,0
"14929",14929,6,0,0,0
"14930",14930,9,0,0,0
"14931",14931,10,3,0.3,1
"14932",14932,8,0,0,0
"14933",14933,12,2,0.166666666666667,1
"14934",14934,6,0,0,0
"14935",14935,10,1,0.1,1
"14936",14936,13,0,0,0
"14937",14937,11,1,0.0909090909090909,1
"14938",14938,13,0,0,0
"14939",14939,12,0,0,0
"14940",14940,12,0,0,0
"14941",14941,12,0,0,0
"14942",14942,13,0,0,0
"14943",14943,12,0,0,0
"14944",14944,12,4,0.333333333333333,1
"14945",14945,6,4,0.666666666666667,1
"14946",14946,10,0,0,0
"14947",14947,8,2,0.25,1
"14948",14948,4,0,0,0
"14949",14949,3,0,0,0
"14950",14950,8,0,0,0
"14951",14951,4,0,0,0
"14952",14952,6,0,0,0
"14953",14953,11,0,0,0
"14954",14954,10,0,0,0
"14955",14955,12,0,0,0
"14956",14956,13,0,0,0
"14957",14957,5,0,0,0
"14958",14958,7,1,0.142857142857143,1
"14959",14959,11,0,0,0
"14960",14960,12,3,0.25,1
"14961",14961,13,3,0.230769230769231,1
"14962",14962,6,0,0,0
"14963",14963,9,0,0,0
"14964",14964,12,0,0,0
"14965",14965,12,1,0.0833333333333333,1
"14966",14966,11,2,0.181818181818182,1
"14967",14967,2,0,0,0
"14968",14968,11,0,0,0
"14969",14969,3,1,0.333333333333333,1
"14970",14970,12,0,0,0
"14971",14971,1,0,0,0
"14972",14972,12,2,0.166666666666667,1
"14973",14973,9,0,0,0
"14974",14974,2,0,0,0
"14975",14975,9,2,0.222222222222222,1
"14976",14976,12,4,0.333333333333333,1
"14977",14977,13,4,0.307692307692308,1
"14978",14978,6,0,0,0
"14979",14979,13,4,0.307692307692308,1
"14980",14980,6,0,0,0
"14981",14981,12,0,0,0
"14982",14982,6,0,0,0
"14983",14983,13,0,0,0
"14984",14984,13,2,0.153846153846154,1
"14985",14985,9,1,0.111111111111111,1
"14986",14986,13,1,0.0769230769230769,1
"14987",14987,13,1,0.0769230769230769,1
"14988",14988,11,0,0,0
"14989",14989,13,0,0,0
"14990",14990,13,0,0,0
"14991",14991,12,0,0,0
"14992",14992,6,0,0,0
"14993",14993,5,0,0,0
"14994",14994,10,1,0.1,1
"14995",14995,2,0,0,0
"14996",14996,10,0,0,0
"14997",14997,8,0,0,0
"14998",14998,12,2,0.166666666666667,1
"14999",14999,12,0,0,0
"15000",15000,8,0,0,0
"15001",15001,9,4,0.444444444444444,1
"15002",15002,7,0,0,0
"15003",15003,7,4,0.571428571428571,1
"15004",15004,13,0,0,0
"15005",15005,2,1,0.5,1
"15006",15006,9,3,0.333333333333333,1
"15007",15007,3,0,0,0
"15008",15008,9,0,0,0
"15009",15009,12,5,0.416666666666667,1
"15010",15010,11,2,0.181818181818182,1
"15011",15011,13,0,0,0
"15012",15012,12,0,0,0
"15013",15013,11,2,0.181818181818182,1
"15014",15014,12,2,0.166666666666667,1
"15015",15015,7,0,0,0
"15016",15016,8,3,0.375,1
"15017",15017,7,0,0,0
"15018",15018,13,4,0.307692307692308,1
"15019",15019,13,1,0.0769230769230769,1
"15020",15020,8,0,0,0
"15021",15021,12,0,0,0
"15022",15022,1,0,0,0
"15023",15023,6,2,0.333333333333333,1
"15024",15024,13,4,0.307692307692308,1
"15025",15025,4,1,0.25,1
"15026",15026,6,0,0,0
"15027",15027,8,2,0.25,1
"15028",15028,2,0,0,0
"15029",15029,8,4,0.5,1
"15030",15030,1,0,0,0
"15031",15031,11,3,0.272727272727273,1
"15032",15032,7,0,0,0
"15033",15033,8,1,0.125,1
"15034",15034,12,3,0.25,1
"15035",15035,4,0,0,0
"15036",15036,13,3,0.230769230769231,1
"15037",15037,11,2,0.181818181818182,1
"15038",15038,12,1,0.0833333333333333,1
"15039",15039,12,3,0.25,1
"15040",15040,13,0,0,0
"15041",15041,12,4,0.333333333333333,1
"15042",15042,6,0,0,0
"15043",15043,11,0,0,0
"15044",15044,7,0,0,0
"15045",15045,11,0,0,0
"15046",15046,8,0,0,0
"15047",15047,10,0,0,0
"15048",15048,12,0,0,0
"15049",15049,12,5,0.416666666666667,1
"15050",15050,11,0,0,0
"15051",15051,7,2,0.285714285714286,1
"15052",15052,10,0,0,0
"15053",15053,6,0,0,0
"15054",15054,1,0,0,0
"15055",15055,13,0,0,0
"15056",15056,13,2,0.153846153846154,1
"15057",15057,4,0,0,0
"15058",15058,10,1,0.1,1
"15059",15059,13,0,0,0
"15060",15060,11,3,0.272727272727273,1
"15061",15061,13,4,0.307692307692308,1
"15062",15062,3,0,0,0
"15063",15063,9,6,0.666666666666667,1
"15064",15064,2,0,0,0
"15065",15065,10,0,0,0
"15066",15066,6,3,0.5,1
"15067",15067,9,1,0.111111111111111,1
"15068",15068,5,0,0,0
"15069",15069,9,2,0.222222222222222,1
"15070",15070,13,0,0,0
"15071",15071,4,2,0.5,1
"15072",15072,4,0,0,0
"15073",15073,12,2,0.166666666666667,1
"15074",15074,13,2,0.153846153846154,1
"15075",15075,13,4,0.307692307692308,1
"15076",15076,8,0,0,0
"15077",15077,9,0,0,0
"15078",15078,12,0,0,0
"15079",15079,13,0,0,0
"15080",15080,6,0,0,0
"15081",15081,6,0,0,0
"15082",15082,13,3,0.230769230769231,1
"15083",15083,10,2,0.2,1
"15084",15084,9,0,0,0
"15085",15085,11,2,0.181818181818182,1
"15086",15086,4,0,0,0
"15087",15087,13,0,0,0
"15088",15088,4,1,0.25,1
"15089",15089,4,2,0.5,1
"15090",15090,2,0,0,0
"15091",15091,12,0,0,0
"15092",15092,9,0,0,0
"15093",15093,7,0,0,0
"15094",15094,13,0,0,0
"15095",15095,13,4,0.307692307692308,1
"15096",15096,12,2,0.166666666666667,1
"15097",15097,6,0,0,0
"15098",15098,11,0,0,0
"15099",15099,12,0,0,0
"15100",15100,10,0,0,0
"15101",15101,11,0,0,0
"15102",15102,12,0,0,0
"15103",15103,10,0,0,0
"15104",15104,12,1,0.0833333333333333,1
"15105",15105,9,4,0.444444444444444,1
"15106",15106,7,0,0,0
"15107",15107,9,1,0.111111111111111,1
"15108",15108,13,0,0,0
"15109",15109,5,0,0,0
"15110",15110,11,2,0.181818181818182,1
"15111",15111,13,0,0,0
"15112",15112,8,1,0.125,1
"15113",15113,11,2,0.181818181818182,1
"15114",15114,10,0,0,0
"15115",15115,10,0,0,0
"15116",15116,8,3,0.375,1
"15117",15117,7,1,0.142857142857143,1
"15118",15118,13,1,0.0769230769230769,1
"15119",15119,8,0,0,0
"15120",15120,13,1,0.0769230769230769,1
"15121",15121,13,0,0,0
"15122",15122,2,0,0,0
"15123",15123,8,1,0.125,1
"15124",15124,6,3,0.5,1
"15125",15125,2,0,0,0
"15126",15126,10,0,0,0
"15127",15127,10,0,0,0
"15128",15128,10,0,0,0
"15129",15129,8,0,0,0
"15130",15130,11,6,0.545454545454545,1
"15131",15131,3,0,0,0
"15132",15132,8,1,0.125,1
"15133",15133,13,2,0.153846153846154,1
"15134",15134,12,0,0,0
"15135",15135,6,0,0,0
"15136",15136,8,4,0.5,1
"15137",15137,10,0,0,0
"15138",15138,9,0,0,0
"15139",15139,10,0,0,0
"15140",15140,11,0,0,0
"15141",15141,10,1,0.1,1
"15142",15142,6,1,0.166666666666667,1
"15143",15143,8,0,0,0
"15144",15144,7,0,0,0
"15145",15145,6,0,0,0
"15146",15146,2,0,0,0
"15147",15147,10,1,0.1,1
"15148",15148,3,0,0,0
"15149",15149,2,0,0,0
"15150",15150,13,0,0,0
"15151",15151,9,4,0.444444444444444,1
"15152",15152,2,0,0,0
"15153",15153,10,0,0,0
"15154",15154,12,1,0.0833333333333333,1
"15155",15155,13,2,0.153846153846154,1
"15156",15156,13,4,0.307692307692308,1
"15157",15157,7,0,0,0
"15158",15158,6,1,0.166666666666667,1
"15159",15159,10,3,0.3,1
"15160",15160,4,0,0,0
"15161",15161,12,2,0.166666666666667,1
"15162",15162,11,1,0.0909090909090909,1
"15163",15163,12,3,0.25,1
"15164",15164,6,1,0.166666666666667,1
"15165",15165,5,0,0,0
"15166",15166,13,3,0.230769230769231,1
"15167",15167,6,0,0,0
"15168",15168,2,0,0,0
"15169",15169,8,2,0.25,1
"15170",15170,12,2,0.166666666666667,1
"15171",15171,7,2,0.285714285714286,1
"15172",15172,9,0,0,0
"15173",15173,1,0,0,0
"15174",15174,11,2,0.181818181818182,1
"15175",15175,5,0,0,0
"15176",15176,8,2,0.25,1
"15177",15177,2,0,0,0
"15178",15178,10,0,0,0
"15179",15179,4,0,0,0
"15180",15180,12,6,0.5,1
"15181",15181,6,0,0,0
"15182",15182,9,1,0.111111111111111,1
"15183",15183,2,0,0,0
"15184",15184,2,0,0,0
"15185",15185,9,1,0.111111111111111,1
"15186",15186,13,0,0,0
"15187",15187,9,0,0,0
"15188",15188,10,2,0.2,1
"15189",15189,12,2,0.166666666666667,1
"15190",15190,4,1,0.25,1
"15191",15191,13,0,0,0
"15192",15192,6,0,0,0
"15193",15193,5,0,0,0
"15194",15194,13,1,0.0769230769230769,1
"15195",15195,12,3,0.25,1
"15196",15196,10,3,0.3,1
"15197",15197,10,4,0.4,1
"15198",15198,11,0,0,0
"15199",15199,8,1,0.125,1
"15200",15200,12,0,0,0
"15201",15201,5,0,0,0
"15202",15202,9,3,0.333333333333333,1
"15203",15203,10,0,0,0
"15204",15204,11,0,0,0
"15205",15205,6,0,0,0
"15206",15206,12,0,0,0
"15207",15207,5,0,0,0
"15208",15208,7,0,0,0
"15209",15209,2,0,0,0
"15210",15210,8,0,0,0
"15211",15211,2,1,0.5,1
"15212",15212,13,1,0.0769230769230769,1
"15213",15213,9,3,0.333333333333333,1
"15214",15214,12,1,0.0833333333333333,1
"15215",15215,10,2,0.2,1
"15216",15216,11,4,0.363636363636364,1
"15217",15217,13,2,0.153846153846154,1
"15218",15218,13,0,0,0
"15219",15219,6,0,0,0
"15220",15220,12,0,0,0
"15221",15221,12,0,0,0
"15222",15222,11,2,0.181818181818182,1
"15223",15223,11,4,0.363636363636364,1
"15224",15224,2,0,0,0
"15225",15225,4,0,0,0
"15226",15226,13,4,0.307692307692308,1
"15227",15227,1,0,0,0
"15228",15228,12,2,0.166666666666667,1
"15229",15229,10,0,0,0
"15230",15230,9,0,0,0
"15231",15231,13,0,0,0
"15232",15232,6,0,0,0
"15233",15233,4,0,0,0
"15234",15234,5,1,0.2,1
"15235",15235,12,0,0,0
"15236",15236,13,0,0,0
"15237",15237,3,0,0,0
"15238",15238,10,0,0,0
"15239",15239,11,0,0,0
"15240",15240,12,0,0,0
"15241",15241,13,0,0,0
"15242",15242,12,0,0,0
"15243",15243,13,2,0.153846153846154,1
"15244",15244,12,4,0.333333333333333,1
"15245",15245,11,2,0.181818181818182,1
"15246",15246,8,2,0.25,1
"15247",15247,8,1,0.125,1
"15248",15248,11,0,0,0
"15249",15249,13,0,0,0
"15250",15250,10,1,0.1,1
"15251",15251,8,0,0,0
"15252",15252,12,6,0.5,1
"15253",15253,12,1,0.0833333333333333,1
"15254",15254,12,0,0,0
"15255",15255,12,0,0,0
"15256",15256,6,0,0,0
"15257",15257,13,6,0.461538461538462,1
"15258",15258,10,0,0,0
"15259",15259,13,3,0.230769230769231,1
"15260",15260,9,2,0.222222222222222,1
"15261",15261,10,0,0,0
"15262",15262,11,0,0,0
"15263",15263,11,0,0,0
"15264",15264,6,0,0,0
"15265",15265,9,0,0,0
"15266",15266,8,4,0.5,1
"15267",15267,2,0,0,0
"15268",15268,13,0,0,0
"15269",15269,11,0,0,0
"15270",15270,3,0,0,0
"15271",15271,7,2,0.285714285714286,1
"15272",15272,13,2,0.153846153846154,1
"15273",15273,7,0,0,0
"15274",15274,12,0,0,0
"15275",15275,10,0,0,0
"15276",15276,13,0,0,0
"15277",15277,10,0,0,0
"15278",15278,11,0,0,0
"15279",15279,10,0,0,0
"15280",15280,11,6,0.545454545454545,1
"15281",15281,12,4,0.333333333333333,1
"15282",15282,12,0,0,0
"15283",15283,12,3,0.25,1
"15284",15284,13,0,0,0
"15285",15285,13,0,0,0
"15286",15286,7,3,0.428571428571429,1
"15287",15287,13,0,0,0
"15288",15288,13,0,0,0
"15289",15289,7,4,0.571428571428571,1
"15290",15290,13,4,0.307692307692308,1
"15291",15291,13,0,0,0
"15292",15292,6,2,0.333333333333333,1
"15293",15293,8,1,0.125,1
"15294",15294,8,3,0.375,1
"15295",15295,12,4,0.333333333333333,1
"15296",15296,8,3,0.375,1
"15297",15297,12,0,0,0
"15298",15298,11,6,0.545454545454545,1
"15299",15299,10,1,0.1,1
"15300",15300,12,0,0,0
"15301",15301,11,0,0,0
"15302",15302,6,3,0.5,1
"15303",15303,13,0,0,0
"15304",15304,13,3,0.230769230769231,1
"15305",15305,9,0,0,0
"15306",15306,2,1,0.5,1
"15307",15307,9,3,0.333333333333333,1
"15308",15308,7,0,0,0
"15309",15309,13,3,0.230769230769231,1
"15310",15310,13,0,0,0
"15311",15311,13,5,0.384615384615385,1
"15312",15312,12,1,0.0833333333333333,1
"15313",15313,11,6,0.545454545454545,1
"15314",15314,9,2,0.222222222222222,1
"15315",15315,13,0,0,0
"15316",15316,13,3,0.230769230769231,1
"15317",15317,12,0,0,0
"15318",15318,5,0,0,0
"15319",15319,10,0,0,0
"15320",15320,2,0,0,0
"15321",15321,10,4,0.4,1
"15322",15322,6,0,0,0
"15323",15323,5,2,0.4,1
"15324",15324,3,0,0,0
"15325",15325,7,0,0,0
"15326",15326,10,0,0,0
"15327",15327,5,2,0.4,1
"15328",15328,7,0,0,0
"15329",15329,12,5,0.416666666666667,1
"15330",15330,5,1,0.2,1
"15331",15331,11,5,0.454545454545455,1
"15332",15332,12,3,0.25,1
"15333",15333,10,2,0.2,1
"15334",15334,13,0,0,0
"15335",15335,9,1,0.111111111111111,1
"15336",15336,13,5,0.384615384615385,1
"15337",15337,5,0,0,0
"15338",15338,9,0,0,0
"15339",15339,3,1,0.333333333333333,1
"15340",15340,12,3,0.25,1
"15341",15341,12,0,0,0
"15342",15342,2,0,0,0
"15343",15343,5,0,0,0
"15344",15344,13,2,0.153846153846154,1
"15345",15345,12,3,0.25,1
"15346",15346,4,0,0,0
"15347",15347,9,4,0.444444444444444,1
"15348",15348,2,0,0,0
"15349",15349,8,0,0,0
"15350",15350,1,0,0,0
"15351",15351,13,0,0,0
"15352",15352,8,0,0,0
"15353",15353,12,1,0.0833333333333333,1
"15354",15354,10,0,0,0
"15355",15355,11,0,0,0
"15356",15356,6,0,0,0
"15357",15357,11,0,0,0
"15358",15358,11,2,0.181818181818182,1
"15359",15359,5,0,0,0
"15360",15360,6,0,0,0
"15361",15361,4,0,0,0
"15362",15362,8,0,0,0
"15363",15363,13,3,0.230769230769231,1
"15364",15364,6,0,0,0
"15365",15365,13,0,0,0
"15366",15366,7,0,0,0
"15367",15367,7,2,0.285714285714286,1
"15368",15368,9,0,0,0
"15369",15369,11,0,0,0
"15370",15370,8,3,0.375,1
"15371",15371,9,0,0,0
"15372",15372,9,0,0,0
"15373",15373,12,0,0,0
"15374",15374,8,0,0,0
"15375",15375,11,0,0,0
"15376",15376,2,0,0,0
"15377",15377,1,0,0,0
"15378",15378,4,0,0,0
"15379",15379,13,2,0.153846153846154,1
"15380",15380,1,0,0,0
"15381",15381,2,0,0,0
"15382",15382,6,1,0.166666666666667,1
"15383",15383,9,0,0,0
"15384",15384,9,2,0.222222222222222,1
"15385",15385,4,1,0.25,1
"15386",15386,13,0,0,0
"15387",15387,6,2,0.333333333333333,1
"15388",15388,10,1,0.1,1
"15389",15389,13,1,0.0769230769230769,1
"15390",15390,10,4,0.4,1
"15391",15391,9,3,0.333333333333333,1
"15392",15392,9,0,0,0
"15393",15393,13,0,0,0
"15394",15394,12,3,0.25,1
"15395",15395,3,1,0.333333333333333,1
"15396",15396,6,2,0.333333333333333,1
"15397",15397,13,0,0,0
"15398",15398,10,3,0.3,1
"15399",15399,1,0,0,0
"15400",15400,11,3,0.272727272727273,1
"15401",15401,2,0,0,0
"15402",15402,12,4,0.333333333333333,1
"15403",15403,13,0,0,0
"15404",15404,10,3,0.3,1
"15405",15405,11,0,0,0
"15406",15406,6,1,0.166666666666667,1
"15407",15407,13,0,0,0
"15408",15408,13,0,0,0
"15409",15409,11,2,0.181818181818182,1
"15410",15410,13,0,0,0
"15411",15411,10,4,0.4,1
"15412",15412,3,0,0,0
"15413",15413,13,0,0,0
"15414",15414,12,3,0.25,1
"15415",15415,4,2,0.5,1
"15416",15416,9,0,0,0
"15417",15417,5,0,0,0
"15418",15418,4,0,0,0
"15419",15419,9,1,0.111111111111111,1
"15420",15420,2,0,0,0
"15421",15421,2,0,0,0
"15422",15422,13,1,0.0769230769230769,1
"15423",15423,6,1,0.166666666666667,1
"15424",15424,5,1,0.2,1
"15425",15425,4,2,0.5,1
"15426",15426,13,0,0,0
"15427",15427,7,0,0,0
"15428",15428,9,4,0.444444444444444,1
"15429",15429,13,0,0,0
"15430",15430,1,0,0,0
"15431",15431,5,0,0,0
"15432",15432,10,4,0.4,1
"15433",15433,12,0,0,0
"15434",15434,7,3,0.428571428571429,1
"15435",15435,13,2,0.153846153846154,1
"15436",15436,13,7,0.538461538461538,1
"15437",15437,13,0,0,0
"15438",15438,10,0,0,0
"15439",15439,8,3,0.375,1
"15440",15440,6,2,0.333333333333333,1
"15441",15441,3,0,0,0
"15442",15442,1,0,0,0
"15443",15443,7,4,0.571428571428571,1
"15444",15444,11,0,0,0
"15445",15445,12,2,0.166666666666667,1
"15446",15446,7,0,0,0
"15447",15447,12,2,0.166666666666667,1
"15448",15448,6,0,0,0
"15449",15449,11,0,0,0
"15450",15450,12,0,0,0
"15451",15451,10,2,0.2,1
"15452",15452,6,0,0,0
"15453",15453,10,0,0,0
"15454",15454,9,0,0,0
"15455",15455,2,0,0,0
"15456",15456,2,0,0,0
"15457",15457,13,2,0.153846153846154,1
"15458",15458,12,0,0,0
"15459",15459,13,0,0,0
"15460",15460,4,3,0.75,1
"15461",15461,6,1,0.166666666666667,1
"15462",15462,12,0,0,0
"15463",15463,13,0,0,0
"15464",15464,3,1,0.333333333333333,1
"15465",15465,8,0,0,0
"15466",15466,8,1,0.125,1
"15467",15467,11,2,0.181818181818182,1
"15468",15468,6,0,0,0
"15469",15469,8,2,0.25,1
"15470",15470,13,4,0.307692307692308,1
"15471",15471,3,0,0,0
